SO HD,NGAY,MA KH,TEN KH,MA NV,Tên NV,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,(+VAT),NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20230630
23060003532,02/06/2023,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,33000,792000,871200.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20230630
23060003533,02/06/2023,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),432,33000,14256000,15681600.000000002,BAKING SODA,VINMART HUNG YEN,VINMART,20230630
23060003534,02/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),120,33000,3960000,4356000,BAKING SODA,VINMART BINH DUONG,VINMART,20230630
23060003535,02/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),160,32000,5120000,5632000,FUJITSU,VINMART BINH DUONG,VINMART,20230630
23060003535,02/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),480,32000,15360000,16896000,FUJITSU,VINMART BINH DUONG,VINMART,20230630
23060003536,02/06/2023,MG_26_71,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,2240002,Sữa tắm gội toàn thân nam Adidas - Ice Dive - 400ml (7635),24,117364,2816736,3098409.6,ADIDAS,MEGA KHO1,MEGA,20230630
23060003537,02/06/2023,MG_TLONG,Chi Nhánh Công ty TNHH MM Mega Market (Việt Nam) tại Thành phố Hà Nội ,NV0130,Nam Phương - 0333719804,4010322,Thùng Giữ Nhiệt Coleman  3000033007 - 45L-Xanh (4852),2,1368500,2737000,3010700.0000000005,COLEMAN,MEGA THANG LONG,MEGA,20230630
23060003537,02/06/2023,MG_TLONG,Chi Nhánh Công ty TNHH MM Mega Market (Việt Nam) tại Thành phố Hà Nội ,NV0130,Nam Phương - 0333719804,4010323,Thùng Giữ Nhiệt Coleman  3000033008 - 45L - Đỏ       (4869),2,1368500,2737000,3010700.0000000005,COLEMAN,MEGA THANG LONG,MEGA,20230630
23060003538,02/06/2023,COOP_TNINH,Công Ty TNHH TMDV Sài Gòn Tây Ninh,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),48,32000,1536000,1689600.0000000002,BAKING SODA,COOP TAY NINH 1,COOP MART,20230630
23060003539,02/06/2023,COOP_TAN,CN Liên Hiệp HTX TM TP.HCM - Co.opMart Tân An ,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOP TAN AN,COOP MART,20230630
23060003540,02/06/2023,COOP_HUE,Công Ty TNHH MTV Co.opmart Huế,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,12600,126000,138600,FUJITSU,COOP HUE,COOP MART,20230630
23060003540,02/06/2023,COOP_HUE,Công Ty TNHH MTV Co.opmart Huế,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,12600,126000,138600,FUJITSU,COOP HUE,COOP MART,20230630
23060003540,02/06/2023,COOP_HUE,Công Ty TNHH MTV Co.opmart Huế,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),10,15300,153000,168300,FUJITSU,COOP HUE,COOP MART,20230630
23060003540,02/06/2023,COOP_HUE,Công Ty TNHH MTV Co.opmart Huế,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),20,18000,360000,396000.00000000006,FUJITSU,COOP HUE,COOP MART,20230630
23060003541,02/06/2023,MG_26_71,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),120,29000,3480000,3828000.0000000005,BAKING SODA,MEGA KHO1,MEGA,20230630
23060003542,02/06/2023,6209_CN1,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,KING FOOD CN1,KING FOOD,20230630
23060003547,02/06/2023,6166,Công Ty Cổ Phần Dược Phẩm Pharmacity,NV0121,Quý Hằng ,2240002,Sữa tắm gội toàn thân nam Adidas - Ice Dive - 400ml (7635),550,105628,58095400,63904940.00000001,ADIDAS,PHARMACITY,PHARMACITY,20230630
23060003548,02/06/2023,US_THD,Công ty TNHH USMART,NV0121,Quý Hằng ,2210004,Lăn khử mùi nam Adidas - Climacool - 40ml   (4148),6,53727,322362,354598.2,ADIDAS,US MART TRAN HUNG DAO,US MART,20230630
23060003548,02/06/2023,US_THD,Công ty TNHH USMART,NV0121,Quý Hằng ,2240001,Sữa tắm gội toàn thân nam Adidas - Dynamic Pulse - 400ml (7185),6,117364,704184,774602.4,ADIDAS,US MART TRAN HUNG DAO,US MART,20230630
23060003548,02/06/2023,US_THD,Công ty TNHH USMART,NV0121,Quý Hằng ,2210002,Lăn khử mùi nam Adidas - Dynamic Pulse -  40ml (6259),6,45455,272730,300003,ADIDAS,US MART TRAN HUNG DAO,US MART,20230630
23060003548,02/06/2023,US_THD,Công ty TNHH USMART,NV0121,Quý Hằng ,2240003,Sữa tắm gội toàn thân nam Adidas -Pure Game - 400ml (8038),6,117364,704184,774602.4,ADIDAS,US MART TRAN HUNG DAO,US MART,20230630
23060003548,02/06/2023,US_THD,Công ty TNHH USMART,NV0121,Quý Hằng ,2210001,Lăn khử mùi nam Adidas - Ice Dive - 40ml (6358) ,6,45455,272730,300003,ADIDAS,US MART TRAN HUNG DAO,US MART,20230630
23060003548,02/06/2023,US_THD,Công ty TNHH USMART,NV0121,Quý Hằng ,2220003,Xịt khử mùi toàn thân nam Adidas - Dynamic Pulse - 150ml (0094),6,84364,506184,556802.4,ADIDAS,US MART TRAN HUNG DAO,US MART,20230630
23060003549,02/06/2023,COOP_DMCHAU,CN Liên Hiệp Hợp Tác Xã Thương Mại TP.HCM - Co.opMart Dương Minh Châu,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOP DUONG MINH CHAU,COOP MART,20230630
23060003550,02/06/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),12,20000,240000,264000,BAKING SODA,AEON CITI BCA QUAN 2,AEON CITI,20230630
23060003550,02/06/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),12,14000,168000,184800.00000000003,FUJITSU,AEON CITI BCA QUAN 2,AEON CITI,20230630
23060003550,02/06/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),12,14000,168000,184800.00000000003,FUJITSU,AEON CITI BCA QUAN 2,AEON CITI,20230630
23060003551,02/06/2023,4201,Công Ty TNHH Cửa Hàng Tiện Lợi Gia Đình Việt Nam,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),72,30690,2209665,2430631.5,BAKING SODA,FAMILY,FAMILY,20230630
23060003553,02/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),48,33000,1584000,1742400.0000000002,BAKING SODA,VINMART BINH DUONG,VINMART,20230630
23060003554,02/06/2023,COOP_GCONG,CHI NHÁNH LIÊN HIỆP HỢP TÁC XÃ THƯƠNG MẠI TP.HỒ CHÍ MINH-CO.OPMART GÒ CÔNG,NV0006,Chung Huệ ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,12600,252000,277200,FUJITSU,COOP GO CONG,COOP MART,20230630
23060003554,02/06/2023,COOP_GCONG,CHI NHÁNH LIÊN HIỆP HỢP TÁC XÃ THƯƠNG MẠI TP.HỒ CHÍ MINH-CO.OPMART GÒ CÔNG,NV0006,Chung Huệ ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),20,18000,360000,396000.00000000006,FUJITSU,COOP GO CONG,COOP MART,20230630
23060003554,02/06/2023,COOP_GCONG,CHI NHÁNH LIÊN HIỆP HỢP TÁC XÃ THƯƠNG MẠI TP.HỒ CHÍ MINH-CO.OPMART GÒ CÔNG,NV0006,Chung Huệ ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),20,35100,702000,772200.0000000001,FUJITSU,COOP GO CONG,COOP MART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),50,39000,1950000,2145000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),50,14000,700000,770000.0000000001,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),50,20000,1000000,1100000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010033,Pin Fujitsu Premium - LR03(4B) FP-A-FI  - AAA    (0600),10,60000,600000,660000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),50,20000,1000000,1100000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010007,Pin Fujitsu - LR03(6B) FU-W-FI - AAA    (5807),20,56000,1120000,1232000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003557,03/06/2023,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),50,39000,1950000,2145000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20230630
23060003558,03/06/2023,6209_CN1,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0121,Quý Hằng ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),30,20364,610920,672012,BAKING SODA,KING FOOD CN1,KING FOOD,20230630
23060003559,03/06/2023,SD_LLOI,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,AN NAM LE LOI,AN NAM,20230630
23060003560,03/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),60,32000,1920000,2112000,FUJITSU,VINMART BINH DUONG,VINMART,20230630
23060003560,03/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),140,32000,4480000,4928000,FUJITSU,VINMART BINH DUONG,VINMART,20230630
23060003561,03/06/2023,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),32,33000,1056000,1161600,BAKING SODA,VINMART BINH DUONG,VINMART,20230630
23060003564,03/06/2023,VIN_KHO_BNINH,Chi Nhánh Hà Nội - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0006,Chung Huệ ,2340001,Muối Nổi Tinh Khiết Rửa Rau Quả Baking Soda 340g (6700),24,51000,1224000,1346400,BAKING SODA,VINMART KHO BAC NINH,VINMART,20230630
23060003565,03/06/2023,VIN_KHO_BNINH,Chi Nhánh Hà Nội - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,33000,792000,871200.0000000001,BAKING SODA,VINMART KHO BAC NINH,VINMART,20230630
23060003568,03/06/2023,VIN_KHO_BNINH,Chi Nhánh Hà Nội - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0006,Chung Huệ ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),12,33000,396000,435600.00000000006,BAKING SODA,VINMART KHO BAC NINH,VINMART,20230630
23060003568,03/06/2023,VIN_KHO_BNINH,Chi Nhánh Hà Nội - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0006,Chung Huệ ,2340001,Muối Nổi Tinh Khiết Rửa Rau Quả Baking Soda 340g (6700),12,51000,612000,673200,BAKING SODA,VINMART KHO BAC NINH,VINMART,20230630
23060003569,03/06/2023,CITI_NLB,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),36,14000,504000,554400,FUJITSU,AEON CITI GREEN VIEW,AEON CITI,20230630
23060003569,03/06/2023,CITI_NLB,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),36,39000,1404000,1544400.0000000002,FUJITSU,AEON CITI GREEN VIEW,AEON CITI,20230630
23060003569,03/06/2023,CITI_NLB,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),36,39000,1404000,1544400.0000000002,FUJITSU,AEON CITI GREEN VIEW,AEON CITI,20230630
23060003569,03/06/2023,CITI_NLB,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,33000,792000,871200.0000000001,BAKING SODA,AEON CITI GREEN VIEW,AEON CITI,20230630
23060003569,03/06/2023,CITI_NLB,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),36,14000,504000,554400,FUJITSU,AEON CITI GREEN VIEW,AEON CITI,20230630
23060003570,05/06/2023,COOP_COSA,Công Ty TNHH Thương Mại Dịch Vụ Đồng Thịnh ,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),30,35100,1053000,1158300,FUJITSU,COOP QUANG TRUNG,COOP MART,20230630
23060003570,05/06/2023,COOP_COSA,Công Ty TNHH Thương Mại Dịch Vụ Đồng Thịnh ,NV0121,Quý Hằng ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),10,35100,351000,386100.00000000006,FUJITSU,COOP QUANG TRUNG,COOP MART,20230630
23060003571,05/06/2023,COOP_TTAM,Công Ty TNHH Thương Mại Dịch Vụ Saigon Co.op Toàn Tâm,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),48,32000,1536000,1689600.0000000002,BAKING SODA,COOP LY THUONG KIET,COOP MART,20230630
23060003572,05/06/2023,COOP_CHEER,Công Ty TNHH Một Thành Viên Kho Vận Sài Gòn Co.op,NV0121,Quý Hằng ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),100,35100,3510000,3861000.0000000005,FUJITSU,COOP CHEERS,COOP CHEERS,20230630
23060003572,05/06/2023,COOP_CHEER,Công Ty TNHH Một Thành Viên Kho Vận Sài Gòn Co.op,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),100,35100,3510000,3861000.0000000005,FUJITSU,COOP CHEERS,COOP CHEERS,20230630
23060003572,05/06/2023,COOP_CHEER,Công Ty TNHH Một Thành Viên Kho Vận Sài Gòn Co.op,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),100,18000,1800000,1980000.0000000002,FUJITSU,COOP CHEERS,COOP CHEERS,20230630
23060003572,05/06/2023,COOP_CHEER,Công Ty TNHH Một Thành Viên Kho Vận Sài Gòn Co.op,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),50,18000,900000,990000.0000000001,FUJITSU,COOP CHEERS,COOP CHEERS,20230630
23060003573,05/06/2023,COOP_FOOD_TTTHUYET,Công Ty TNHH  MTV Thực Phẩm Saigon Co.op,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOPFOOD TON THAT THUYET,COOP FOOD,20230630
23060003575,05/06/2023,SD_SYRENA,Công ty TNHH Phân Phối Sành Điệu - Chi Nhánh Hà Nội ,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),10,20741,207410,228151.00000000003,FUJITSU,AN NAM SYRENA,AN NAM,20230630
23060003575,05/06/2023,SD_SYRENA,Công ty TNHH Phân Phối Sành Điệu - Chi Nhánh Hà Nội ,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),10,40741,407410,448151.00000000006,FUJITSU,AN NAM SYRENA,AN NAM,20230630
23060003575,05/06/2023,SD_SYRENA,Công ty TNHH Phân Phối Sành Điệu - Chi Nhánh Hà Nội ,NV0121,Quý Hằng ,2240002,Sữa tắm gội toàn thân nam Adidas - Ice Dive - 400ml (7635),6,110545,663270,729597.0000000001,ADIDAS,AN NAM SYRENA,AN NAM,20230630
23060003575,05/06/2023,SD_SYRENA,Công ty TNHH Phân Phối Sành Điệu - Chi Nhánh Hà Nội ,NV0121,Quý Hằng ,2330001,"Bột Đa Năng Baking Soda 1,81kg - One Box (1705)",6,122182,733092,806401.2000000001,BAKING SODA,AN NAM SYRENA,AN NAM,20230630
23060003575,05/06/2023,SD_SYRENA,Công ty TNHH Phân Phối Sành Điệu - Chi Nhánh Hà Nội ,NV0121,Quý Hằng ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),10,40741,407410,448151.00000000006,FUJITSU,AN NAM SYRENA,AN NAM,20230630
23060003575,05/06/2023,SD_SYRENA,Công ty TNHH Phân Phối Sành Điệu - Chi Nhánh Hà Nội ,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),10,20741,207410,228151.00000000003,FUJITSU,AN NAM SYRENA,AN NAM,20230630
23060003576,05/06/2023,MG_26_71,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),72,29000,2088000,2296800,BAKING SODA,MEGA KHO1,MEGA,20230630
23060003577,05/06/2023,MG_26_71,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,2240002,Sữa tắm gội toàn thân nam Adidas - Ice Dive - 400ml (7635),12,117364,1408368,1549204.8,ADIDAS,MEGA KHO1,MEGA,20230630
23060003578,05/06/2023,MG_APHU,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,4010434,Thùng Coleman giữ lạnh 30005144 (1998)- 57L -Đỏ-tay kéo (0927),2,2150000,4300000,4730000,COLEMAN,MEGA AN PHU,MEGA,20230630
23060003579,05/06/2023,SD_NDC,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),20,40741,814820,896302.0000000001,FUJITSU,AN NAM NGUYEN DUC CANH,AN NAM,20230630
23060003579,05/06/2023,SD_NDC,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2240001,Sữa tắm gội toàn thân nam Adidas - Dynamic Pulse - 400ml (7185),12,110545,1326540,1459194.0000000002,ADIDAS,AN NAM NGUYEN DUC CANH,AN NAM,20230630
23060003579,05/06/2023,SD_NDC,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2340001,Muối Nổi Tinh Khiết Rửa Rau Quả Baking Soda 340g (6700),6,49455,296730,326403,BAKING SODA,AN NAM NGUYEN DUC CANH,AN NAM,20230630
