SO HD,NGAY,MA KH,TEN KH,MA NV,Tên NV,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,(+VAT),NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20240229
24020001007,01/02/2024,BIGC_HGUOM,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),24,21000,504000,554400,BAKING SODA,BIG C HO GUOM,BIG C,20240229
24020001007,01/02/2024,BIGC_HGUOM,Công Ty TNHH Dịch Vụ EB,NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,BIG C HO GUOM,BIG C,20240229
24020001008,02/02/2024,COOP_SVH,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),48,18900,907200,997920.0000000001,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20240229
24020001008,02/02/2024,COOP_SVH,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),12,42000,504000,554400,BAKING SODA,COOP EXTRA SU VAN HANH,COOP EXTRA,20240229
24020001009,02/02/2024,COOP_HTPHAT,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOPFOOD HUYNH TAN PHAT,COOP FOOD,20240229
24020001009,02/02/2024,COOP_HTPHAT,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),30,10200,306000,336600,BAKING SODA,COOPFOOD HUYNH TAN PHAT,COOP FOOD,20240229
24020001010,02/02/2024,COOP_XLHN,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOP XA LO HA NOI,COOP MART,20240229
24020001011,02/02/2024,COOP_F_KRISTA,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,32000,384000,422400.00000000006,BAKING SODA,COOPFOOD KRISTA,COOP FOOD,20240229
24020001013,02/02/2024,LOTTE_DNANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Đà Nẵng ,NV0130,Nam Phương - 0333719804,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),48,21000,1008000,1108800,BAKING SODA,LOTTE DA NANG,LOTTE,20240229
24020001015,02/02/2024,VIN_HPHONG,Chi Nhánh Hải Phòng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),72,33000,2376000,2613600,BAKING SODA,VINMART HAI PHONG,VINMART,20240229
24020001016,02/02/2024,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010033,Pin Fujitsu Premium - LR03(4B) FP-A-FI  - AAA    (0600),50,60000,3000000,3300000.0000000005,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20240229
24020001016,02/02/2024,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6050006,Pin Fujitsu - R20(2B) F-GP - D      (0111),30,23400,702000,772200.0000000001,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20240229
24020001017,02/02/2024,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),50,20000,1000000,1100000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20240229
24020001017,02/02/2024,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),50,20000,1000000,1100000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20240229
24020001018,02/02/2024,4812_PHI,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010007,Pin Fujitsu - LR03(6B) FU-W-FI - AAA    (5807),30,47600,1428000,1570800.0000000002,FUJITSU,EMART PHAN HUY ICH,EMART,20240229
24020001018,02/02/2024,4812_PHI,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6010031,Pin Fujitsu Premium - LR6(4B) FP-A-FI  - AA       (9703),50,60000,3000000,3300000.0000000005,FUJITSU,EMART PHAN HUY ICH,EMART,20240229
24020001019,02/02/2024,MG_APHU,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,4010303,Thùng Coleman giữ lạnh 300001842-28.4L - Xanh  (0811),4,1120000,4480000,4928000,COLEMAN,MEGA AN PHU,MEGA,20240229
24020001019,02/02/2024,MG_APHU,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,4010322,Thùng Giữ Nhiệt Coleman  3000033007 - 45L-Xanh (4852),2,1163225,2326450,2559095,COLEMAN,MEGA AN PHU,MEGA,20240229
24020001019,02/02/2024,MG_APHU,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,4010323,Thùng Giữ Nhiệt Coleman  3000033008 - 45L - Đỏ       (4869),2,1163225,2326450,2559095,COLEMAN,MEGA AN PHU,MEGA,20240229
24020001019,02/02/2024,MG_APHU,Công ty TNHH MM Mega Market (Việt Nam),NV0130,Nam Phương - 0333719804,4010434,Thùng Coleman giữ lạnh 30005144 (1998)- 57L -Đỏ-tay kéo (0927),2,1827500,3655000,4020500.0000000005,COLEMAN,MEGA AN PHU,MEGA,20240229
24020001020,02/02/2024,LOTTE_NTRANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0130,Nam Phương - 0333719804,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),15,20000,300000,330000,FUJITSU,LOTTE NHA TRANG,LOTTE,20240229
24020001020,02/02/2024,LOTTE_NTRANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0130,Nam Phương - 0333719804,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),10,20000,200000,220000.00000000003,FUJITSU,LOTTE NHA TRANG,LOTTE,20240229
24020001020,02/02/2024,LOTTE_NTRANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0130,Nam Phương - 0333719804,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),30,33150,994500,1093950,FUJITSU,LOTTE NHA TRANG,LOTTE,20240229
24020001020,02/02/2024,LOTTE_NTRANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0130,Nam Phương - 0333719804,6010031,Pin Fujitsu Premium - LR6(4B) FP-A-FI  - AA       (9703),10,60000,600000,660000,FUJITSU,LOTTE NHA TRANG,LOTTE,20240229
24020001020,02/02/2024,LOTTE_NTRANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0130,Nam Phương - 0333719804,6010033,Pin Fujitsu Premium - LR03(4B) FP-A-FI  - AAA    (0600),15,60000,900000,990000.0000000001,FUJITSU,LOTTE NHA TRANG,LOTTE,20240229
24020001020,02/02/2024,LOTTE_NTRANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),15,16000,240000,264000,FUJITSU,LOTTE NHA TRANG,LOTTE,20240229
24020001021,02/02/2024,COOP_HBINH,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),72,18900,1360800,1496880.0000000002,BAKING SODA,COOP HOA BINH,COOP MART,20240229
24020001023,02/02/2024,CITI_HVUONG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),12,21000,252000,277200,BAKING SODA,AEON CITI HUNG VUONG,AEON CITI,20240229
24020001023,02/02/2024,CITI_HVUONG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),30,39000,1170000,1287000,FUJITSU,AEON CITI HUNG VUONG,AEON CITI,20240229
24020001023,02/02/2024,CITI_HVUONG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,16000,480000,528000,FUJITSU,AEON CITI HUNG VUONG,AEON CITI,20240229
24020001023,02/02/2024,CITI_HVUONG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,16000,480000,528000,FUJITSU,AEON CITI HUNG VUONG,AEON CITI,20240229
24020001024,02/02/2024,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20240229
24020001024,02/02/2024,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20240229
24020001024,02/02/2024,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),15,16000,240000,264000,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20240229
24020001025,02/02/2024,COOP_CVA,Liên Hiệp HTX Thương Mại TP.HCM,NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOP CHU VAN AN,COOP MART,20240229
24020001025,02/02/2024,COOP_CVA,Liên Hiệp HTX Thương Mại TP.HCM,NV0130,Nam Phương - 0333719804,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),30,10200,306000,336600,BAKING SODA,COOP CHU VAN AN,COOP MART,20240229
24020001026,02/02/2024,COOP_AGIANG,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),24,18900,453600,498960.00000000006,BAKING SODA,COOP TAN CHAU AN GIANG,COOP MART,20240229
24020001026,02/02/2024,COOP_AGIANG,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,32000,768000,844800.0000000001,BAKING SODA,COOP TAN CHAU AN GIANG,COOP MART,20240229
24020001026,02/02/2024,COOP_AGIANG,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),60,10200,612000,673200,BAKING SODA,COOP TAN CHAU AN GIANG,COOP MART,20240229
24020001027,02/02/2024,COOP_CQUYNH,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),120,18900,2268000,2494800,BAKING SODA,COOP CONG QUYNH,COOP MART,20240229
24020001028,02/02/2024,CITI_CTHANG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),10,21000,210000,231000.00000000003,BAKING SODA,AEON CITI CAO THANG,AEON CITI,20240229
24020001028,02/02/2024,CITI_CTHANG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),10,33000,330000,363000.00000000006,BAKING SODA,AEON CITI CAO THANG,AEON CITI,20240229
24020001028,02/02/2024,CITI_CTHANG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),15,39000,585000,643500,FUJITSU,AEON CITI CAO THANG,AEON CITI,20240229
24020001028,02/02/2024,CITI_CTHANG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,16000,480000,528000,FUJITSU,AEON CITI CAO THANG,AEON CITI,20240229
24020001028,02/02/2024,CITI_CTHANG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,16000,480000,528000,FUJITSU,AEON CITI CAO THANG,AEON CITI,20240229
24020001029,02/02/2024,HD_PICITY,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,33000,396000,435600.00000000006,BAKING SODA,GENSHAI PICITY,GENSHAI,20240229
24020001029,02/02/2024,HD_PICITY,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),10,20000,200000,220000.00000000003,FUJITSU,GENSHAI PICITY,GENSHAI,20240229
24020001029,02/02/2024,HD_PICITY,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),10,20000,200000,220000.00000000003,FUJITSU,GENSHAI PICITY,GENSHAI,20240229
24020001029,02/02/2024,HD_PICITY,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),10,39000,390000,429000.00000000006,FUJITSU,GENSHAI PICITY,GENSHAI,20240229
24020001031,03/02/2024,COOP_AUC_GOLDSILK,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),24,18900,453600,498960.00000000006,BAKING SODA,COOP GOLDSILK,COOP MART,20240229
24020001032,03/02/2024,COOP_PLK,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,32000,1536000,1689600.0000000002,BAKING SODA,COOP PLEIKU,COOP MART,20240229
24020001033,03/02/2024,CITI_CONIC,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,33000,396000,435600.00000000006,BAKING SODA,AEON CITI B&B CONIC,AEON CITI,20240229
24020001033,03/02/2024,CITI_CONIC,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),24,39000,936000,1029600.0000000001,FUJITSU,AEON CITI B&B CONIC,AEON CITI,20240229
24020001034,03/02/2024,CITI_NEWSG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),12,21000,252000,277200,BAKING SODA,AEON CITI NEW SAI GON,AEON CITI,20240229
24020001034,03/02/2024,CITI_NEWSG,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0130,Nam Phương - 0333719804,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,33000,396000,435600.00000000006,BAKING SODA,AEON CITI NEW SAI GON,AEON CITI,20240229
