SO HD,NGAY,MA KH,TEN KH,MA NV,Tên NV,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,(+VAT),NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20231231
23120008400,23/12/2023,COOP_F_PTHIEN,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,28800,345600,380160.00000000006,BAKING SODA,COOPFOOD PHAM THE HIEN,COOP FOOD,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),3,42000,126000,138600,BAKING SODA,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),30,20000,600000,660000,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),30,20000,600000,660000,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),20,39000,780000,858000.0000000001,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,14000,420000,462000.00000000006,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,14000,420000,462000.00000000006,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010032,Pin Fujitsu Premium - LR03(2B) FP-A-FI  - AAA    (0501),20,32000,640000,704000,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008401,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6010030,Pin Fujitsu Premium - LR6(2B) FP-A-FI - AA      (2804),20,32000,640000,704000,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008402,23/12/2023,HD_AUCO,Công Ty Cổ Phần Sài Gòn HD,NV0132,Lữ Diệu Quang ,6060020,Máy Sạc Fujitsu - FCT 344CEFX(CL) - 2hr - 4xAA-  2000mAh (1373),2,650000,1300000,1430000,FUJITSU,GENSHAI AU CO,GENSHAI,20231231
23120008405,23/12/2023,COOP_PVD,Liên Hiệp HTX Thương Mại TP.HCM,NV0132,Lữ Diệu Quang ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),30,39000,1170000,1287000,FUJITSU,COOP EXTRA PHAM VAN DONG,COOP EXTRA,20231231
