SO HD,NGAY,MA KH,TEN KH,MA NV,Tên NV,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,(+VAT),NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20230131
23010000010,03/01/2023,COOP_BTAN,Công Ty TNHH Một Thành Viên Sài Gòn Co.op Bình Tân,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),20,39000,780000,858000.0000000001,FUJITSU,COOP BINH TAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),30,20000,600000,660000,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),10,15600,156000,171600,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,14000,420000,462000.00000000006,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),10,39000,390000,429000.00000000006,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),10,39000,390000,429000.00000000006,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,14000,420000,462000.00000000006,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000011,03/01/2023,COOP_LAGI,CN Liên Hiệp HTX TM TP.HCM - Co.opmart La Gi,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),30,20000,600000,660000,FUJITSU,COOP LAGI BINH THUAN,COOP MART,20230131
23010000012,03/01/2023,COOP_VTAU,Công Ty TNHH TMDV Sài Gòn - Vũng Tàu  ,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),20,20000,400000,440000.00000000006,FUJITSU,COOP VUNG TAU,COOP MART,20230131
23010000012,03/01/2023,COOP_VTAU,Công Ty TNHH TMDV Sài Gòn - Vũng Tàu  ,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),20,20000,400000,440000.00000000006,FUJITSU,COOP VUNG TAU,COOP MART,20230131
23010000012,03/01/2023,COOP_VTAU,Công Ty TNHH TMDV Sài Gòn - Vũng Tàu  ,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,14000,280000,308000,FUJITSU,COOP VUNG TAU,COOP MART,20230131
23010000012,03/01/2023,COOP_VTAU,Công Ty TNHH TMDV Sài Gòn - Vũng Tàu  ,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,14000,280000,308000,FUJITSU,COOP VUNG TAU,COOP MART,20230131
23010000012,03/01/2023,COOP_VTAU,Công Ty TNHH TMDV Sài Gòn - Vũng Tàu  ,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),20,39000,780000,858000.0000000001,FUJITSU,COOP VUNG TAU,COOP MART,20230131
23010000013,03/01/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,14000,280000,308000,FUJITSU,AEON CITI BCA QUAN 2,AEON CITI,20230131
23010000013,03/01/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,AEON CITI BCA QUAN 2,AEON CITI,20230131
23010000013,03/01/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,33000,792000,871200.0000000001,BAKING SODA,AEON CITI BCA QUAN 2,AEON CITI,20230131
23010000013,03/01/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,14000,280000,308000,FUJITSU,AEON CITI BCA QUAN 2,AEON CITI,20230131
23010000013,03/01/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),20,39000,780000,858000.0000000001,FUJITSU,AEON CITI BCA QUAN 2,AEON CITI,20230131
23010000013,03/01/2023,CITI_BCAN,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),12,21000,252000,277200,BAKING SODA,AEON CITI BCA QUAN 2,AEON CITI,20230131
23010000014,03/01/2023,CITI_TROPIC,Công Ty TNHH Một Thành Viên Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),24,39000,936000,1029600.0000000001,FUJITSU,AEON CITI TROPIC QUAN 2,AEON CITI,20230131
23010000014,03/01/2023,CITI_TROPIC,Công Ty TNHH Một Thành Viên Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),24,39000,936000,1029600.0000000001,FUJITSU,AEON CITI TROPIC QUAN 2,AEON CITI,20230131
23010000014,03/01/2023,CITI_TROPIC,Công Ty TNHH Một Thành Viên Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),24,33000,792000,871200.0000000001,BAKING SODA,AEON CITI TROPIC QUAN 2,AEON CITI,20230131
23010000014,03/01/2023,CITI_TROPIC,Công Ty TNHH Một Thành Viên Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),24,14000,336000,369600.00000000006,FUJITSU,AEON CITI TROPIC QUAN 2,AEON CITI,20230131
23010000014,03/01/2023,CITI_TROPIC,Công Ty TNHH Một Thành Viên Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),24,14000,336000,369600.00000000006,FUJITSU,AEON CITI TROPIC QUAN 2,AEON CITI,20230131
23010000015,03/01/2023,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),36,39000,1404000,1544400.0000000002,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20230131
23010000015,03/01/2023,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),36,14000,504000,554400,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20230131
23010000015,03/01/2023,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),36,39000,1404000,1544400.0000000002,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20230131
23010000015,03/01/2023,CITI_HLAM7,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),36,14000,504000,554400,FUJITSU,AEON CITI HIM LAM QUAN 7,AEON CITI,20230131
23010000016,03/01/2023,CITI_PLA,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),12,21000,252000,277200,BAKING SODA,AEON CITI GARDEN PLAZA,AEON CITI,20230131
23010000016,03/01/2023,CITI_PLA,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),40,14000,560000,616000,FUJITSU,AEON CITI GARDEN PLAZA,AEON CITI,20230131
23010000016,03/01/2023,CITI_PLA,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),40,39000,1560000,1716000.0000000002,FUJITSU,AEON CITI GARDEN PLAZA,AEON CITI,20230131
23010000016,03/01/2023,CITI_PLA,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),40,39000,1560000,1716000.0000000002,FUJITSU,AEON CITI GARDEN PLAZA,AEON CITI,20230131
23010000016,03/01/2023,CITI_PLA,Công Ty TNHH MTV Hội Nhập Phát Triển Đông Hưng,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),40,14000,560000,616000,FUJITSU,AEON CITI GARDEN PLAZA,AEON CITI,20230131
23010000022,03/01/2023,COOP_LTRUNG,Công Ty TNHH Saigon Co-op Fairprice                                                                ,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),48,32000,1536000,1689600.0000000002,BAKING SODA,COOP EXTRA LINH TRUNG,COOP EXTRA,20230131
23010000023,03/01/2023,SD_NLB,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),10,20741,207410,228151.00000000003,FUJITSU,AN NAM NGUYEN LUONG BANG,AN NAM,20230131
23010000023,03/01/2023,SD_NLB,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),10,40741,407410,448151.00000000006,FUJITSU,AN NAM NGUYEN LUONG BANG,AN NAM,20230131
23010000023,03/01/2023,SD_NLB,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),6,32000,192000,211200.00000000003,BAKING SODA,AN NAM NGUYEN LUONG BANG,AN NAM,20230131
23010000023,03/01/2023,SD_NLB,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),10,20741,207410,228151.00000000003,FUJITSU,AN NAM NGUYEN LUONG BANG,AN NAM,20230131
23010000023,03/01/2023,SD_NLB,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),10,40741,407410,448151.00000000006,FUJITSU,AN NAM NGUYEN LUONG BANG,AN NAM,20230131
23010000023,03/01/2023,SD_NLB,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010005,Pin Fujitsu - 6LF22(1B) - FU - A-G - 9V   (6600),10,32000,320000,352000,FUJITSU,AN NAM NGUYEN LUONG BANG,AN NAM,20230131
23010000024,03/01/2023,SD_TDIEN,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),12,20364,244368,268804.80000000005,BAKING SODA,AN NAM THAO DIEN,AN NAM,20230131
23010000024,03/01/2023,SD_TDIEN,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2330001,"Bột Đa Năng Baking Soda 1,81kg - One Box (1705)",12,122182,1466184,1612802.4000000001,BAKING SODA,AN NAM THAO DIEN,AN NAM,20230131
23010000024,03/01/2023,SD_TDIEN,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010005,Pin Fujitsu - 6LF22(1B) - FU - A-G - 9V   (6600),6,32000,192000,211200.00000000003,FUJITSU,AN NAM THAO DIEN,AN NAM,20230131
23010000024,03/01/2023,SD_TDIEN,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,2340001,Muối Nổi Tinh Khiết Rửa Rau Quả Baking Soda 340g (6700),18,49455,890190,979209.0000000001,BAKING SODA,AN NAM THAO DIEN,AN NAM,20230131
23010000024,03/01/2023,SD_TDIEN,Công ty TNHH Phân Phối Sành Điệu,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),6,40741,244446,268890.60000000003,FUJITSU,AN NAM THAO DIEN,AN NAM,20230131
23010000025,03/01/2023,4201,Công Ty TNHH Cửa Hàng Tiện Lợi Gia Đình Việt Nam,NV0121,Quý Hằng ,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),120,30690,3682780,4051058.0000000005,BAKING SODA,FAMILY,FAMILY,20230131
23010000028,03/01/2023,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0121,Quý Hằng ,6010001,Pin Fujitsu - LR6(2B) FU-W-FI  - AA       (2404),800,18000,14400000,15840000.000000002,FUJITSU,LONG CHAU HCM,LONG CHAU,20230131
23010000028,03/01/2023,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),360,18000,6480000,7128000.000000001,FUJITSU,LONG CHAU HCM,LONG CHAU,20230131
23010000028,03/01/2023,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0121,Quý Hằng ,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),1120,29835,33415200,36756720,FUJITSU,LONG CHAU HCM,LONG CHAU,20230131
23010000029,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),100,17451,1745100,1919610.0000000002,FUJITSU,MEGA KHO2,MEGA,20230131
23010000029,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6050015,Pin Fujitsu - R03(2S) F-GP - AAA  20VI/HOP (9160) (0916),40,77560,3102400,3412640.0000000005,FUJITSU,MEGA KHO2,MEGA,20230131
23010000029,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6050010,Pin Fujitsu - R6(4S) F-GP - AA 10VI/HOP  (8118)  (0811),30,87255,2617650,2879415,FUJITSU,MEGA KHO2,MEGA,20230131
23010000029,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),110,11634,1279740,1407714,FUJITSU,MEGA KHO2,MEGA,20230131
23010000032,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6010033,Pin Fujitsu Premium - LR03(4B) FP-A-FI  - AAA    (0600),20,52353,1047060,1151766,FUJITSU,MEGA KHO2,MEGA,20230131
23010000032,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6010005,Pin Fujitsu - 6LF22(1B) - FU - A-G - 9V   (6600),20,31024,620480,682528,FUJITSU,MEGA KHO2,MEGA,20230131
23010000032,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6010002,Pin Fujitsu - LR6(4B) FU-W-FI  - AA       (3005),20,33933,678660,746526.0000000001,FUJITSU,MEGA KHO2,MEGA,20230131
23010000032,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6010004,Pin Fujitsu - LR03(4B) FU-W-FI - AAA    (5504),20,33933,678660,746526.0000000001,FUJITSU,MEGA KHO2,MEGA,20230131
23010000032,03/01/2023,MG_31_71,Công ty TNHH MM Mega Market (Việt Nam),NV0100, Văn Phú - 0915.998.826,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),11,17451,191961,211157.1,FUJITSU,MEGA KHO2,MEGA,20230131
23010000033,03/01/2023,LOTTE_NTRANG2,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),36,14000,504000,554400,FUJITSU,LOTTE NHA TRANG GOLD COAST,LOTTE,20230131
23010000033,03/01/2023,LOTTE_NTRANG2,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0121,Quý Hằng ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),6,20000,120000,132000,FUJITSU,LOTTE NHA TRANG GOLD COAST,LOTTE,20230131
23010000033,03/01/2023,LOTTE_NTRANG2,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),12,39000,468000,514800.00000000006,FUJITSU,LOTTE NHA TRANG GOLD COAST,LOTTE,20230131
23010000033,03/01/2023,LOTTE_NTRANG2,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Nha Trang ,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),36,14000,504000,554400,FUJITSU,LOTTE NHA TRANG GOLD COAST,LOTTE,20230131
23010000034,03/01/2023,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),15,14000,210000,231000.00000000003,FUJITSU,LOTTE CAN THO,LOTTE,20230131
23010000034,03/01/2023,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,14000,140000,154000,FUJITSU,LOTTE CAN THO,LOTTE,20230131
23010000034,03/01/2023,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),5,39000,195000,214500.00000000003,FUJITSU,LOTTE CAN THO,LOTTE,20230131
23010000034,03/01/2023,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),15,39000,585000,643500,FUJITSU,LOTTE CAN THO,LOTTE,20230131
23010000035,03/01/2023,LOTTE_DNANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Đà Nẵng ,NV0121,Quý Hằng ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),36,40000,1440000,1584000.0000000002,BAKING SODA,LOTTE DA NANG,LOTTE,20230131
23010000035,03/01/2023,LOTTE_DNANG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Đà Nẵng ,NV0121,Quý Hằng ,2340001,Muối Nổi Tinh Khiết Rửa Rau Quả Baking Soda 340g (6700),36,48000,1728000,1900800.0000000002,BAKING SODA,LOTTE DA NANG,LOTTE,20230131
23010000037,03/01/2023,LOTTE_PTHIET,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Bình Thuận ,NV0121,Quý Hằng ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),12,40000,480000,528000,BAKING SODA,LOTTE PHAN THIET,LOTTE,20230131
23010000037,03/01/2023,LOTTE_PTHIET,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Bình Thuận ,NV0121,Quý Hằng ,2310001,Bột Tẩy Rửa Đa Năng Baking Soda 227g - Scratchless Cleaning (1309),24,20000,480000,528000,BAKING SODA,LOTTE PHAN THIET,LOTTE,20230131
23010000037,03/01/2023,LOTTE_PTHIET,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Bình Thuận ,NV0121,Quý Hằng ,2340001,Muối Nổi Tinh Khiết Rửa Rau Quả Baking Soda 340g (6700),12,48000,576000,633600,BAKING SODA,LOTTE PHAN THIET,LOTTE,20230131
23010000038,03/01/2023,BHX_6450_BMT,Công Ty Cổ Phần Thương Mại Bách Hóa Xanh ,NV0100, Văn Phú - 0915.998.826,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),72,24800,1785600,1964160.0000000002,BAKING SODA,BACH HOA XANH BUON ME THUOT,BHX,20230131
23010000040,03/01/2023,BHX_7211_HTA,Công Ty Cổ Phần Thương Mại Bách Hóa Xanh ,NV0100, Văn Phú - 0915.998.826,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),120,24800,2976000,3273600.0000000005,BAKING SODA,BACH HOA XANH HAM THUAN,BHX,20230131
23010000041,03/01/2023,BHX_7866_DPHU,Công Ty Cổ Phần Thương Mại Bách Hóa Xanh ,NV0100, Văn Phú - 0915.998.826,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),72,24800,1785600,1964160.0000000002,BAKING SODA,BACH HOA XANH DONG PHU,BHX,20230131
23010000042,03/01/2023,BHX_7085_BLI,Công Ty Cổ Phần Thương Mại Bách Hóa Xanh ,NV0100, Văn Phú - 0915.998.826,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),120,24800,2976000,3273600.0000000005,BAKING SODA,BACH HOA XANH BAC LIEU,BHX,20230131
23010000043,03/01/2023,BHX_6960_HTHANH,Công Ty Cổ Phần Thương Mại Bách Hóa Xanh ,NV0100, Văn Phú - 0915.998.826,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),72,24800,1785600,1964160.0000000002,BAKING SODA,BACH HOA XANH HOA THANH,BHX,20230131
23010000044,03/01/2023,BHX_10760_CDUOC,Công Ty Cổ Phần Thương Mại Bách Hóa Xanh ,NV0100, Văn Phú - 0915.998.826,2320001,Muối Nổi Baking Soda 454g - Fresh Box (1101),120,24800,2976000,3273600.0000000005,BAKING SODA,BACH HOA XANH CAN DUOC,BHX,20230131
